step_time,radius,diffusion_coef,tx_count,tx_centers,molecule_counts,rx_center,from,"first_rotations(x,y,z)","second_rotations(x,y,z)"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.31671996233649, -7.759742989188747, -7.1055263519437935], [6.0305349133624455, 7.70544240945608, 4.1709916745496844]]","[10000, 10000]","[0, 0, 0]","[1272, 1920]","[3.324887752532959, 149.628662109375, 140.2096405029297]","[255.39268493652344, 203.08734130859375, 231.95208740234375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.3050186846288217, -0.5037403798729075, -5.4091356628656495], [-8.894049645307401, -4.0657248677068205, -10.992715573147647]]","[10000, 10000]","[0, 0, 0]","[2779, 2400]","[73.07423400878906, 96.21328735351562, 121.19522857666016]","[169.59849548339844, 48.34325408935547, 204.56649780273438]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-8.427263651310442, 7.302913185814009, -1.1829248293700922], [-10.35480018737757, 8.915109563611933, -3.535139257589066]]","[10000, 10000]","[0, 0, 0]","[3316, 1541]","[57.00359344482422, 6.055269241333008, 139.08839416503906]","[323.93243408203125, 165.49440002441406, 319.2727355957031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.092074972319685, 8.296135923474072, 7.81531993701278], [6.759456661873047, 11.35931008337079, 1.99804850153845]]","[10000, 10000]","[0, 0, 0]","[2470, 2336]","[205.2794189453125, 220.19305419921875, 243.74514770507812]","[266.7271728515625, 351.4043884277344, 59.244869232177734]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-8.622658709886927, -1.1781891713582324, 8.720021754662792], [-6.863889927045995, 6.969603034231969, 0.855153671429489]]","[10000, 10000]","[0, 0, 0]","[1414, 930]","[13.404586791992188, 314.94329833984375, 187.7806396484375]","[346.09783935546875, 184.9961395263672, 314.5621643066406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-12.644549884319673, 2.7852660080656397, -3.5817462355802165], [-8.76046730474308, 1.6130071148149836, -1.908783504082834]]","[10000, 10000]","[0, 0, 0]","[89, 2954]","[279.6511535644531, 164.53683471679688, 347.5776062011719]","[307.7074890136719, 167.90533447265625, 349.5673522949219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.7962524710673102, -3.256542121252813, -4.87273740118169], [-10.49974658296647, 1.686646797846333, 2.142996102110058]]","[10000, 10000]","[0, 0, 0]","[417, 2148]","[312.4073181152344, 52.64755630493164, 298.88037109375]","[13.855433464050293, 191.39344787597656, 350.8741455078125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.0258806957125046, 1.2473056760274503, -14.78538194120694], [-5.851519776032543, 1.3372473831454104, -0.9020542529016554]]","[10000, 10000]","[0, 0, 0]","[2731, 796]","[355.44476318359375, 96.23365020751953, 309.4365234375]","[177.54457092285156, 171.45338439941406, 347.12725830078125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-13.008277654429032, -0.4739093861305656, -0.03706414200906123], [0.18458669056167382, 3.0789739727363394, -11.3380922679859]]","[10000, 10000]","[0, 0, 0]","[3169, 3054]","[309.37054443359375, 0.16314268112182617, 182.08644104003906]","[252.93544006347656, 105.2188720703125, 266.5691833496094]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.235358724163128, 4.625178414784924, -3.9407987446140242], [2.412800613502179, 1.30776060687891, 11.748783430128483]]","[10000, 10000]","[0, 0, 0]","[1411, 589]","[199.73709106445312, 145.0783233642578, 304.9731750488281]","[307.9726257324219, 283.1480712890625, 28.45810890197754]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.8327130235446596, 4.913209770435102, 5.270703090676273], [-3.0627102218847484, 2.477809119035309, 5.72103770141445]]","[10000, 10000]","[0, 0, 0]","[3250, 2123]","[314.992919921875, 220.2259063720703, 232.0428009033203]","[40.62184143066406, 235.4486846923828, 321.0262756347656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.347479955458392, 4.88381102184337, -1.7788255009520506], [0.9776647007378836, -9.994197551917072, 10.650034385952447]]","[10000, 10000]","[0, 0, 0]","[2814, 2385]","[317.3499450683594, 15.219175338745117, 48.325103759765625]","[134.19827270507812, 226.6834259033203, 95.58708190917969]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.473889340125147, -11.21573751164262, -0.1595592782442023], [-5.148497902677502, 0.8143302267852692, 12.329533720585694]]","[10000, 10000]","[0, 0, 0]","[2770, 2314]","[232.6776123046875, 0.7785701751708984, 287.2095031738281]","[291.3082275390625, 292.9169616699219, 171.01206970214844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.1220503257290275, 5.888978100259628, -11.153896241096414], [-1.5401844919359857, 7.136988245235244, 10.739670901320872]]","[10000, 10000]","[0, 0, 0]","[1068, 1614]","[26.605690002441406, 57.1996955871582, 55.0095100402832]","[137.28274536132812, 235.79046630859375, 282.1778564453125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.12990741156551008, 0.007431239675394778, 13.222617799239071], [2.1381619077026843, 2.2143084840313794, 12.537686853496474]]","[10000, 10000]","[0, 0, 0]","[1691, 1902]","[30.153457641601562, 270.5638122558594, 176.72601318359375]","[39.38682174682617, 256.20611572265625, 226.00228881835938]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-9.657441860696354, -6.147444265234277, -6.457069375943876], [7.659873334934258, 8.552380396076549, -1.0296443969519014]]","[10000, 10000]","[0, 0, 0]","[1529, 1309]","[333.5211181640625, 29.424455642700195, 212.47879028320312]","[272.25634765625, 174.87535095214844, 228.15103149414062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.860617878797625, 1.678768867077232, 1.02551889151879], [6.086386442326202, -1.6037447687105688, 1.1850995937383375]]","[10000, 10000]","[0, 0, 0]","[2910, 5]","[349.8187561035156, 350.4511413574219, 164.01568603515625]","[229.90576171875, 190.66317749023438, 165.23826599121094]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.4876609377320444, 4.731831371362763, 2.8707821471009325], [-1.4140077253617336, -2.013599661921246, -7.141840112221653]]","[10000, 10000]","[0, 0, 0]","[1570, 2977]","[56.38419723510742, 333.97039794921875, 53.607421875]","[140.75994873046875, 70.99028015136719, 234.92236328125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.9902370701721086, -2.7836895908463877, 14.131035505857795], [-10.556863539955854, -8.865679307563658, 2.8024999013254006]]","[10000, 10000]","[0, 0, 0]","[2322, 2319]","[53.52092742919922, 286.125, 222.95126342773438]","[0.7478642463684082, 348.50897216796875, 220.02362060546875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.9957730124010193, -5.403063746389031, -6.782600666129219], [1.5840750028481387, 0.5439717448353284, 8.867420685201502]]","[10000, 10000]","[0, 0, 0]","[981, 1360]","[15.335561752319336, 129.00823974609375, 79.55768585205078]","[80.51731872558594, 259.30401611328125, 198.95248413085938]"
9.999999974752427e-07,5,79.4000015258789,2,"[[12.352937301359065, 6.5045974355920135, 0.2361969868196002], [1.5338033523928796, 8.669708061731345, 2.7926697143844277]]","[10000, 10000]","[0, 0, 0]","[3089, 1710]","[247.7215576171875, 180.96926879882812, 207.76962280273438]","[245.745849609375, 342.4013671875, 79.96731567382812]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.033345089160921, -2.5584116584778487, 2.9258832165682005], [5.718332488306233, -1.5563871331810712, 7.544455638075979]]","[10000, 10000]","[0, 0, 0]","[1142, 2754]","[107.15349578857422, 342.69085693359375, 344.1868896484375]","[176.3216552734375, 231.84950256347656, 164.7743377685547]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.1919667457566459, -0.8465276276392977, -8.008043699889047], [-5.9204052093047785, 0.8641143174013269, 3.6143757377117662]]","[10000, 10000]","[0, 0, 0]","[1747, 2061]","[36.03412628173828, 79.65377807617188, 215.38214111328125]","[228.9342498779297, 328.86407470703125, 171.69601440429688]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.2727827167705272, 10.721577717671236, 1.7903474597883708], [-1.472171205521389, 5.276224249561466, 8.369165273961348]]","[10000, 10000]","[0, 0, 0]","[1053, 1221]","[102.02511596679688, 350.5229187011719, 91.45742797851562]","[60.846256256103516, 303.2054138183594, 105.59015655517578]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.2075523591990147, 4.686749199258871, -2.8680765952784864], [-0.266993105640033, -0.8300705431016425, -5.753816569705529]]","[10000, 10000]","[0, 0, 0]","[2523, 2822]","[341.6928405761719, 26.794174194335938, 55.61275100708008]","[101.61653900146484, 81.38276672363281, 252.1695556640625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.0190487526250895, -1.2128778268757805, 12.971104660679089], [5.155877312323031, -12.552497013915978, 1.0210230697469302]]","[10000, 10000]","[0, 0, 0]","[2922, 2430]","[81.28264617919922, 280.2918395996094, 210.9939727783203]","[341.1618347167969, 355.6971435546875, 292.3301696777344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.043518472989719, -1.2792902485950959, 1.1994724484541566], [-6.417329640308027, -9.632113992973807, 6.3833571627497845]]","[10000, 10000]","[0, 0, 0]","[1813, 177]","[327.1925048828125, 190.98838806152344, 11.951923370361328]","[312.44854736328125, 331.1223449707031, 236.3267364501953]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.851616310108476, -0.37434840087896587, 1.6363304095086397], [1.466022583458315, -3.120820608580121, -4.467932319516873]]","[10000, 10000]","[0, 0, 0]","[1636, 3161]","[339.3310852050781, 350.5760803222656, 357.8238830566406]","[236.62869262695312, 52.3418083190918, 295.16204833984375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.6205991593621136, 0.12437860829636428, -11.43088746706817], [8.440997950386686, -2.9853552853422998, 1.0703021260485468]]","[10000, 10000]","[0, 0, 0]","[2546, 1776]","[166.29112243652344, 98.0926742553711, 184.38876342773438]","[329.9556884765625, 353.18310546875, 340.5226745605469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.363702325416835, -4.511754855244578, -10.09229806407255], [10.680413905872255, 4.452913458911954, -4.065660439710918]]","[10000, 10000]","[0, 0, 0]","[3210, 1605]","[246.6319122314453, 115.03369903564453, 106.8177261352539]","[200.0039825439453, 19.35898208618164, 22.63239288330078]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.3958421481574671, -0.5397119575516156, -7.147683186323547], [11.875481029172452, 5.839995881919124, -3.6234601021852577]]","[10000, 10000]","[0, 0, 0]","[3143, 1337]","[349.091796875, 95.349609375, 53.74247741699219]","[302.37701416015625, 164.68746948242188, 206.18653869628906]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.821608738894589, -3.0570052599545576, -8.069789839238416], [-13.995616175706022, 4.161113504337532, 0.9239109460160644]]","[10000, 10000]","[0, 0, 0]","[1931, 2823]","[119.1738510131836, 43.858943939208984, 201.34759521484375]","[313.28155517578125, 356.37933349609375, 163.4419708251953]"
9.999999974752427e-07,5,79.4000015258789,2,"[[10.629567226521557, 2.9355598210106977, 0.022971638295231314], [3.7942265734579705, 4.005376256936815, -13.319111378224193]]","[10000, 10000]","[0, 0, 0]","[2384, 285]","[16.288196563720703, 359.8806457519531, 15.438516616821289]","[54.80167007446289, 67.49920654296875, 46.550724029541016]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.869344676912341, 2.5324420102841843, 9.029198043157509], [13.149782038174408, -1.865376089462919, -1.9885605359485812]]","[10000, 10000]","[0, 0, 0]","[1256, 2448]","[91.48220825195312, 305.2972412109375, 156.66128540039062]","[311.71441650390625, 8.515348434448242, 351.9261169433594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-10.132676004320302, -9.775271948224935, -4.885048567777399], [-3.6914692636988926, 3.44962163053842, -2.868056183160338]]","[10000, 10000]","[0, 0, 0]","[1380, 2881]","[146.47865295410156, 160.8649444580078, 43.97148895263672]","[94.68685150146484, 150.41810607910156, 316.939697265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.240539661780617, 6.099740690291208, 5.649272678961512], [-10.009016763722045, -3.406755183341173, 5.07385999930853]]","[10000, 10000]","[0, 0, 0]","[2733, 214]","[62.59340286254883, 320.720458984375, 62.0201416015625]","[173.19374084472656, 205.63600158691406, 18.79696273803711]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.708126106786042, 0.5053444834293367, -4.5495094407867365], [-2.774898453313449, 1.182788732827537, -5.191636027619044]]","[10000, 10000]","[0, 0, 0]","[1835, 670]","[299.58172607421875, 34.0701904296875, 175.69186401367188]","[230.37306213378906, 59.84239959716797, 156.91407775878906]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.35568465234722724, 0.10272009506038599, 7.151532134459059], [-0.36954249105814624, -5.615659791374202, -4.095457153230865]]","[10000, 10000]","[0, 0, 0]","[692, 1948]","[120.82100677490234, 272.96343994140625, 163.8915252685547]","[304.85772705078125, 143.9559326171875, 86.23503875732422]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.8700266216482696, -7.0466367010132815, 13.195747323382207], [10.482463689397125, -2.105326825711512, 7.972388807429183]]","[10000, 10000]","[0, 0, 0]","[2228, 553]","[306.18438720703125, 298.2830505371094, 277.03851318359375]","[308.23529052734375, 323.2897644042969, 348.6436462402344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-13.16804812419697, 0.8206349296131921, -5.355557793319425], [-0.17074538933001057, 0.18380559922275025, 13.220877963939218]]","[10000, 10000]","[0, 0, 0]","[1742, 1691]","[159.44786071777344, 22.09326934814453, 176.43392944335938]","[218.6754150390625, 271.08709716796875, 132.89041137695312]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.3487309324785635, -5.07191416948214, 1.0051465908759873], [-0.9143610850591726, 0.6365042261176778, -10.360914246056517]]","[10000, 10000]","[0, 0, 0]","[1260, 3247]","[295.894775390625, 353.5772399902344, 325.38751220703125]","[306.6431884765625, 83.86267852783203, 145.15748596191406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.3624620044977047, 10.215265003940841, -4.147936177336356], [-5.32923228597106, -10.574138116711971, -3.8163387570980465]]","[10000, 10000]","[0, 0, 0]","[2284, 635]","[192.7491455078125, 21.584293365478516, 76.97826385498047]","[204.75421142578125, 17.863834381103516, 243.25247192382812]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.13512711332916, 3.8534256548982357, 5.367387663352849], [-4.4932904967168765, 4.198720790012017, -9.088903617489034]]","[10000, 10000]","[0, 0, 0]","[96, 2982]","[245.44496154785156, 316.48089599609375, 137.01959228515625]","[296.3197021484375, 55.91704177856445, 136.9409942626953]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.1222241768975163, -0.8933921593246544, -11.333709272001444], [-4.262200717913202, -3.377708516001059, 8.360235356023104]]","[10000, 10000]","[0, 0, 0]","[974, 2540]","[217.8978271484375, 74.01103210449219, 344.0320739746094]","[268.9971618652344, 303.0439147949219, 218.3961181640625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.208605569557962, -3.5706800056207686, 12.774393122294189], [-5.363542021948592, -2.049353030494248, -13.68284910883735]]","[10000, 10000]","[0, 0, 0]","[2488, 3067]","[329.572265625, 293.3670349121094, 220.3120574951172]","[134.298583984375, 67.23564147949219, 200.9113311767578]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.0956764158141263, -2.8777074092998314, -4.816400083454211], [2.4970657717625735, 10.585652490041426, 8.720287041533455]]","[10000, 10000]","[0, 0, 0]","[752, 923]","[179.845703125, 53.530948638916016, 233.9362030029297]","[358.9964904785156, 218.7218780517578, 256.72705078125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[12.321114735856254, 4.9883283335256285, 6.571609817581378], [-2.9598902884264016, -1.3728399771669688, -10.596262037534443]]","[10000, 10000]","[0, 0, 0]","[3293, 2279]","[4.276299476623535, 333.6930847167969, 22.04106330871582]","[272.02239990234375, 72.88552856445312, 204.88255310058594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-11.562214247188232, 4.9403897571091075, -2.057280656669505], [-1.0288289539387254, 0.4408732387135267, -13.657035622506864]]","[10000, 10000]","[0, 0, 0]","[890, 42]","[41.321556091308594, 170.7075653076172, 336.86358642578125]","[78.24546813964844, 94.68540954589844, 336.8039245605469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-9.149998743474397, 7.838552005814846, -7.3507074808361095], [-4.478919794616067, -6.191929724304026, -6.106973162732029]]","[10000, 10000]","[0, 0, 0]","[1541, 2646]","[307.111572265625, 31.38716697692871, 139.41424560546875]","[240.5558319091797, 38.62936782836914, 234.11997985839844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.9956863436368292, -2.874480778669175, -6.077117587253964], [2.1573919954524743, -9.569273398522144, 3.2108105937896307]]","[10000, 10000]","[0, 0, 0]","[1181, 951]","[300.0996398925781, 116.5913314819336, 109.10548400878906]","[350.4106750488281, 198.12420654296875, 102.70491790771484]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.754389520126711, 3.3215680288204887, -12.21945161497132], [-1.5147476876119923, 0.06640287537938157, -5.618526287543534]]","[10000, 10000]","[0, 0, 0]","[1307, 2822]","[177.59689331054688, 115.39051818847656, 214.9393768310547]","[120.20712280273438, 74.89802551269531, 177.48989868164062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.7044736865555724, 0.5461705130386911, -7.106787609798306], [2.6436539642896615, 1.042546510296102, -12.999817923754572]]","[10000, 10000]","[0, 0, 0]","[3189, 2776]","[52.092445373535156, 82.85079956054688, 37.78601837158203]","[159.54566955566406, 102.33103942871094, 201.52220153808594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.0502349312655404, 4.240119824970594, -4.896532921918953], [5.282701224735672, -5.5110345710119315, 3.484323535440431]]","[10000, 10000]","[0, 0, 0]","[2184, 532]","[24.294784545898438, 133.8863067626953, 295.8052673339844]","[167.42129516601562, 204.53289794921875, 133.7881317138672]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.691601607063357, -4.549453842478574, -4.409928198074567], [-3.9235863798027912, -8.70908804763023, 6.784924354015142]]","[10000, 10000]","[0, 0, 0]","[1411, 182]","[325.1201171875, 39.83685302734375, 239.3900909423828]","[306.90411376953125, 215.3864288330078, 65.7476577758789]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.02465341879195122, 8.563529980021684, 3.930687218235579], [6.296026351213514, -1.3993493293623938, -0.3827357064521857]]","[10000, 10000]","[0, 0, 0]","[1167, 1648]","[184.88731384277344, 204.65518188476562, 270.1649475097656]","[90.31121826171875, 3.3960628509521484, 347.46917724609375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.800584566556147, -7.1068827447058425, -2.626267209418956], [-12.372831222113515, 3.5895620777761397, 0.34558665545445577]]","[10000, 10000]","[0, 0, 0]","[259, 339]","[131.77731323242188, 17.02578353881836, 235.96160888671875]","[211.37173461914062, 181.53659057617188, 343.8216857910156]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.557781052573188, -1.6121681476053724, -2.317552373466775], [-1.7060635277630791, -0.14121287375306454, 5.540014465430749]]","[10000, 10000]","[0, 0, 0]","[426, 1898]","[23.19488525390625, 18.941524505615234, 193.8117218017578]","[199.52745056152344, 252.8285369873047, 4.731652736663818]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.6328908557286108, -1.1327283830616615, 6.66802585465273], [7.570887451343509, 3.5124415500196586, -8.732472158123112]]","[10000, 10000]","[0, 0, 0]","[2927, 1472]","[236.69749450683594, 286.595947265625, 214.7488555908203]","[149.54678344726562, 46.296363830566406, 24.88849639892578]"
